Calories,Cholesterol_mg,Dietaryfiber_g,Fat_g,Protein_g,Sodium_mg,Totalcarbs_g,Cuisine,Reviews
330.0,60.0,1.0,30.0,11.0,460.0,6.0,American,0.0
310.0,,,81.0,1.0,10.0,,American,0.0
100.0,,0.0,0.0,0.0,0.0,16.0,American,0.0
150.0,,5.0,0.0,3.0,10.0,35.0,American,0.0
450.0,,24.0,2.5,5.0,115.0,113.0,American,0.0
120.0,0.0,7.0,0.5,5.0,60.0,26.0,American,0.0
860.0,45.0,8.0,31.0,36.0,100.0,112.0,American,0.0
890.0,155.0,5.0,28.0,58.0,1680.0,101.0,American,1.0
370.0,,2.0,39.0,1.0,100.0,8.0,American,1.0
730.0,45.0,6.0,38.0,29.0,850.0,70.0,American,0.0
180.0,20.0,4.0,7.0,5.0,110.0,23.0,American,0.0
160.0,115.0,1.0,7.0,16.0,290.0,6.0,American,0.0
940.0,,7.0,54.0,21.0,100.0,98.0,American,2.0
270.0,40.0,4.0,8.0,18.0,540.0,32.0,American,0.0
320.0,25.0,3.0,9.0,17.0,540.0,42.0,American,0.0
160.0,5.0,2.0,3.5,6.0,60.0,26.0,American,1.0
1080.0,390.0,4.0,76.0,52.0,2410.0,46.0,American,1.0
280.0,,5.0,1.5,11.0,340.0,57.0,American,1.0
570.0,135.0,8.0,26.0,32.0,470.0,54.0,American,1.0
500.0,,7.0,12.0,16.0,440.0,83.0,American,0.0
590.0,35.0,8.0,22.0,21.0,650.0,80.0,American,0.0
810.0,30.0,9.0,36.0,25.0,850.0,98.0,American,0.0
400.0,5.0,7.0,2.0,15.0,75.0,81.0,American,0.0
280.0,,5.0,1.0,10.0,1780.0,59.0,American,0.0
540.0,70.0,3.0,28.0,22.0,810.0,50.0,American,0.0
560.0,5.0,6.0,13.0,21.0,910.0,92.0,American,0.0
410.0,5.0,7.0,8.0,13.0,640.0,75.0,American,0.0
560.0,215.0,2.0,29.0,40.0,1480.0,33.0,American,0.0
310.0,60.0,7.0,12.0,25.0,970.0,25.0,American,2.0
130.0,15.0,3.0,7.0,6.0,330.0,11.0,American,0.0
120.0,30.0,0.0,10.0,6.0,280.0,0.0,American,0.0
230.0,210.0,2.0,18.0,9.0,620.0,9.0,American,0.0
760.0,150.0,5.0,45.0,43.0,1310.0,42.0,American,4.0
760.0,150.0,5.0,45.0,43.0,1310.0,42.0,American,0.0
380.0,,22.0,0.0,21.0,610.0,76.0,American,0.0
230.0,5.0,4.0,11.0,4.0,240.0,31.0,American,0.0
390.0,40.0,8.0,21.0,5.0,125.0,40.0,American,0.0
140.0,,1.0,9.0,4.0,90.0,12.0,American,0.0
410.0,100.0,2.0,28.0,30.0,470.0,6.0,American,0.0
610.0,130.0,13.0,14.0,40.0,1040.0,82.0,American,0.0
340.0,25.0,16.0,9.0,17.0,85.0,46.0,American,0.0
190.0,,2.0,7.0,2.0,110.0,29.0,American,0.0
260.0,15.0,4.0,6.0,4.0,330.0,49.0,American,0.0
230.0,30.0,3.0,10.0,2.0,65.0,35.0,American,0.0
460.0,145.0,2.0,25.0,6.0,470.0,56.0,American,0.0
340.0,30.0,5.0,7.0,12.0,450.0,60.0,American,0.0
680.0,210.0,1.0,34.0,55.0,1130.0,33.0,American,0.0
270.0,15.0,5.0,6.0,5.0,100.0,51.0,American,0.0
310.0,25.0,8.0,17.0,9.0,760.0,35.0,American,0.0
400.0,35.0,2.0,11.0,8.0,280.0,70.0,American,0.0
300.0,,4.0,14.0,2.0,1120.0,41.0,American,0.0
210.0,0.0,3.0,3.0,3.0,180.0,43.0,American,0.0
410.0,65.0,4.0,20.0,5.0,200.0,56.0,American,0.0
190.0,25.0,1.0,8.0,1.0,35.0,29.0,American,0.0
430.0,10.0,2.0,5.0,3.0,1110.0,74.0,American,0.0
210.0,10.0,3.0,4.5,3.0,115.0,43.0,American,0.0
400.0,170.0,1.0,33.0,8.0,280.0,21.0,American,0.0
350.0,,10.0,7.0,5.0,400.0,72.0,American,5.0
350.0,,10.0,7.0,5.0,400.0,72.0,American,0.0
180.0,,5.0,0.0,3.0,310.0,44.0,American,5.0
180.0,,5.0,0.0,3.0,310.0,44.0,American,0.0
320.0,20.0,2.0,13.0,4.0,280.0,46.0,American,0.0
480.0,90.0,3.0,15.0,5.0,420.0,83.0,American,2.0
340.0,,3.0,13.0,4.0,210.0,52.0,American,1.0
380.0,20.0,6.0,10.0,5.0,55.0,71.0,American,0.0
400.0,60.0,4.0,25.0,6.0,45.0,40.0,American,0.0
280.0,25.0,3.0,9.0,3.0,300.0,50.0,American,17.0
280.0,25.0,3.0,9.0,3.0,300.0,50.0,American,1.0
280.0,25.0,3.0,9.0,3.0,300.0,50.0,American,22.0
340.0,40.0,4.0,16.0,5.0,115.0,46.0,American,17.0
340.0,40.0,4.0,16.0,5.0,115.0,46.0,American,1.0
340.0,40.0,4.0,16.0,5.0,115.0,46.0,American,22.0
410.0,55.0,5.0,21.0,5.0,80.0,53.0,American,0.0
490.0,230.0,4.0,20.0,6.0,45.0,74.0,American,0.0
320.0,45.0,3.0,18.0,4.0,370.0,39.0,American,0.0
770.0,70.0,9.0,17.0,14.0,230.0,144.0,American,1.0
770.0,70.0,9.0,17.0,14.0,230.0,144.0,American,0.0
110.0,,4.0,4.5,2.0,135.0,17.0,American,0.0
630.0,35.0,7.0,31.0,8.0,460.0,85.0,American,0.0
100.0,,,1.0,27.0,10.0,1.0,American,0.0
150.0,10.0,2.0,3.0,1.0,60.0,32.0,American,0.0
190.0,5.0,1.0,2.0,4.0,70.0,39.0,American,0.0
230.0,20.0,4.0,7.0,3.0,40.0,41.0,American,0.0
200.0,20.0,6.0,4.0,4.0,50.0,37.0,American,0.0
260.0,25.0,2.0,7.0,3.0,120.0,47.0,American,0.0
510.0,35.0,2.0,29.0,4.0,40.0,64.0,American,0.0
550.0,95.0,3.0,27.0,7.0,560.0,71.0,American,1.0
120.0,,,0.0,13.0,5.0,1.0,American,0.0
200.0,35.0,6.0,4.0,4.0,10.0,41.0,American,0.0
560.0,150.0,1.0,32.0,41.0,740.0,22.0,American,0.0
150.0,10.0,2.0,3.5,1.0,45.0,32.0,American,0.0
150.0,10.0,2.0,3.5,1.0,45.0,32.0,French,0.0
310.0,,3.0,14.0,3.0,180.0,46.0,American,0.0
310.0,,3.0,14.0,3.0,180.0,46.0,French,0.0
280.0,45.0,2.0,9.0,5.0,280.0,46.0,American,0.0
210.0,40.0,2.0,6.0,4.0,230.0,36.0,American,0.0
500.0,160.0,2.0,23.0,7.0,370.0,67.0,American,1.0
370.0,35.0,3.0,9.0,7.0,105.0,67.0,American,0.0
320.0,5.0,10.0,4.5,14.0,50.0,58.0,American,0.0
490.0,35.0,5.0,24.0,6.0,90.0,65.0,American,0.0
150.0,5.0,6.0,7.0,3.0,115.0,23.0,American,0.0
190.0,,8.0,1.5,3.0,15.0,45.0,American,0.0
440.0,,3.0,0.0,2.0,760.0,80.0,American,0.0
220.0,25.0,2.0,12.0,2.0,55.0,23.0,American,0.0
1040.0,,8.0,1.5,5.0,2500.0,246.0,American,0.0
140.0,,1.0,0.0,0.0,5.0,17.0,American,0.0
120.0,,3.0,3.0,5.0,65.0,20.0,American,0.0
360.0,45.0,3.0,15.0,5.0,50.0,56.0,American,0.0
300.0,20.0,3.0,7.0,5.0,160.0,55.0,American,0.0
200.0,10.0,4.0,4.5,5.0,45.0,35.0,American,0.0
440.0,20.0,8.0,20.0,9.0,55.0,60.0,American,0.0
210.0,,4.0,2.5,2.0,65.0,48.0,American,0.0
410.0,95.0,3.0,23.0,35.0,250.0,13.0,American,0.0
670.0,55.0,10.0,26.0,9.0,220.0,105.0,American,0.0
100.0,,5.0,0.5,1.0,0.0,24.0,American,0.0
340.0,15.0,4.0,6.0,3.0,55.0,70.0,American,0.0
600.0,175.0,4.0,22.0,60.0,240.0,36.0,American,0.0
220.0,5.0,2.0,6.0,2.0,105.0,42.0,American,0.0
860.0,85.0,6.0,51.0,21.0,540.0,91.0,American,0.0
110.0,5.0,0.0,1.5,1.0,30.0,24.0,American,0.0
120.0,10.0,1.0,6.0,2.0,95.0,14.0,American,0.0
680.0,140.0,5.0,39.0,14.0,260.0,78.0,American,0.0
400.0,75.0,2.0,25.0,7.0,240.0,39.0,American,0.0
240.0,85.0,2.0,18.0,6.0,65.0,14.0,American,0.0
310.0,20.0,8.0,16.0,18.0,620.0,30.0,American,0.0
2050.0,215.0,11.0,120.0,42.0,1410.0,226.0,American,6.0
2050.0,215.0,11.0,120.0,42.0,1410.0,226.0,American,0.0
700.0,105.0,5.0,48.0,11.0,380.0,64.0,American,0.0
110.0,5.0,1.0,7.0,3.0,55.0,11.0,American,0.0
740.0,115.0,4.0,36.0,13.0,520.0,95.0,American,0.0
1190.0,160.0,7.0,70.0,15.0,500.0,140.0,American,0.0
50.0,5.0,0.0,1.5,1.0,40.0,9.0,American,0.0
1440.0,120.0,10.0,98.0,49.0,1090.0,106.0,American,0.0
470.0,65.0,2.0,36.0,9.0,310.0,31.0,American,0.0
270.0,15.0,2.0,18.0,5.0,20.0,26.0,American,0.0
140.0,10.0,1.0,12.0,2.0,55.0,10.0,American,0.0
170.0,5.0,1.0,11.0,3.0,60.0,19.0,American,0.0
220.0,,2.0,14.0,4.0,110.0,24.0,American,0.0
1380.0,,16.0,122.0,38.0,3030.0,61.0,American,0.0
170.0,15.0,1.0,10.0,4.0,105.0,17.0,American,0.0
190.0,40.0,1.0,11.0,5.0,105.0,22.0,American,0.0
680.0,,8.0,43.0,14.0,430.0,78.0,American,0.0
280.0,,1.0,5.0,3.0,180.0,25.0,American,0.0
60.0,5.0,0.0,4.5,2.0,25.0,4.0,American,0.0
200.0,25.0,1.0,10.0,6.0,410.0,24.0,American,0.0
90.0,5.0,1.0,5.0,4.0,150.0,8.0,American,0.0
360.0,45.0,2.0,24.0,7.0,180.0,32.0,American,0.0
650.0,135.0,4.0,35.0,10.0,190.0,82.0,American,0.0
320.0,65.0,2.0,17.0,5.0,150.0,41.0,American,0.0
190.0,40.0,1.0,11.0,3.0,150.0,21.0,American,0.0
100.0,5.0,1.0,3.0,2.0,105.0,18.0,American,0.0
680.0,35.0,3.0,43.0,13.0,370.0,62.0,American,0.0
340.0,20.0,3.0,14.0,10.0,350.0,46.0,American,0.0
210.0,30.0,2.0,8.0,5.0,230.0,30.0,American,0.0
290.0,25.0,2.0,15.0,4.0,105.0,21.0,American,0.0
70.0,0.0,1.0,3.5,2.0,30.0,11.0,American,0.0
760.0,50.0,6.0,45.0,16.0,320.0,79.0,American,0.0
320.0,10.0,4.0,18.0,11.0,140.0,32.0,American,0.0
300.0,,2.0,26.0,10.0,1950.0,9.0,American,0.0
300.0,,2.0,26.0,10.0,1950.0,9.0,Thai,0.0
560.0,55.0,4.0,51.0,18.0,450.0,16.0,American,0.0
110.0,,2.0,2.5,1.0,160.0,21.0,American,0.0
170.0,0.0,3.0,13.0,6.0,300.0,9.0,American,0.0
1080.0,170.0,5.0,84.0,18.0,610.0,76.0,American,0.0
1400.0,,11.0,30.0,72.0,3140.0,218.0,American,0.0
620.0,110.0,4.0,31.0,7.0,100.0,80.0,American,0.0
460.0,150.0,4.0,25.0,8.0,300.0,53.0,American,0.0
400.0,25.0,9.0,14.0,3.0,110.0,70.0,American,0.0
290.0,,,77.0,8.0,0.0,,American,0.0
180.0,60.0,1.0,7.0,19.0,280.0,6.0,American,1.0
760.0,75.0,10.0,30.0,7.0,370.0,121.0,American,0.0
290.0,30.0,4.0,22.0,7.0,630.0,17.0,American,0.0
360.0,45.0,2.0,4.0,5.0,390.0,77.0,American,0.0
170.0,20.0,2.0,11.0,9.0,360.0,11.0,American,0.0
140.0,,,27.0,1.0,20.0,,American,0.0
160.0,,3.0,0.0,0.0,15.0,43.0,American,0.0
200.0,15.0,3.0,6.0,1.0,140.0,38.0,American,0.0
80.0,,,0.0,20.0,0.0,3.0,American,1.0
240.0,30.0,5.0,12.0,0.0,105.0,34.0,American,0.0
390.0,,9.0,14.0,1.0,210.0,68.0,American,0.0
470.0,,6.0,0.0,0.0,330.0,117.0,American,0.0
320.0,15.0,7.0,9.0,4.0,160.0,55.0,American,0.0
370.0,25.0,7.0,11.0,3.0,125.0,66.0,American,0.0
560.0,70.0,7.0,26.0,5.0,340.0,77.0,American,18.0
560.0,70.0,7.0,26.0,5.0,340.0,77.0,American,0.0
270.0,40.0,4.0,14.0,2.0,95.0,35.0,American,0.0
230.0,15.0,3.0,8.0,5.0,160.0,37.0,American,0.0
660.0,50.0,11.0,31.0,9.0,110.0,86.0,American,0.0
230.0,40.0,2.0,7.0,2.0,200.0,41.0,American,0.0
320.0,,4.0,16.0,4.0,210.0,40.0,American,0.0
430.0,35.0,9.0,34.0,8.0,500.0,23.0,American,0.0
390.0,40.0,10.0,17.0,9.0,360.0,51.0,American,0.0
460.0,35.0,25.0,15.0,17.0,1020.0,73.0,American,0.0
450.0,30.0,6.0,13.0,4.0,240.0,81.0,American,0.0
270.0,45.0,2.0,8.0,3.0,230.0,48.0,American,0.0
260.0,40.0,3.0,7.0,3.0,310.0,48.0,American,0.0
1390.0,,1.0,146.0,4.0,610.0,20.0,American,0.0
220.0,30.0,3.0,7.0,7.0,110.0,37.0,American,0.0
190.0,110.0,1.0,5.0,24.0,1010.0,11.0,American,0.0
170.0,15.0,4.0,8.0,1.0,10.0,26.0,American,0.0
310.0,20.0,6.0,8.0,4.0,115.0,56.0,American,0.0
760.0,195.0,4.0,42.0,7.0,390.0,91.0,American,0.0
140.0,,3.0,7.0,1.0,95.0,18.0,American,0.0
100.0,25.0,3.0,2.5,1.0,75.0,20.0,American,0.0
200.0,5.0,2.0,16.0,4.0,115.0,12.0,American,0.0
170.0,5.0,3.0,6.0,3.0,230.0,26.0,American,0.0
960.0,145.0,12.0,32.0,21.0,800.0,149.0,American,0.0
140.0,,6.0,0.0,0.0,0.0,35.0,American,0.0
250.0,20.0,2.0,10.0,3.0,310.0,39.0,American,0.0
120.0,10.0,7.0,3.0,5.0,360.0,21.0,American,0.0
340.0,5.0,9.0,8.0,12.0,560.0,45.0,American,0.0
790.0,,4.0,81.0,3.0,410.0,15.0,American,0.0
300.0,85.0,1.0,10.0,5.0,200.0,52.0,American,0.0
360.0,90.0,2.0,25.0,31.0,410.0,3.0,American,0.0
230.0,40.0,1.0,11.0,3.0,200.0,30.0,American,0.0
90.0,10.0,3.0,7.0,3.0,180.0,7.0,American,0.0
970.0,225.0,6.0,60.0,59.0,580.0,55.0,American,0.0
45.0,5.0,0.0,3.0,3.0,150.0,1.0,American,0.0
610.0,,7.0,33.0,12.0,1440.0,72.0,American,0.0
570.0,90.0,4.0,29.0,12.0,1100.0,67.0,American,0.0
590.0,100.0,4.0,34.0,7.0,290.0,69.0,American,0.0
90.0,5.0,1.0,6.0,4.0,140.0,8.0,American,0.0
360.0,85.0,4.0,23.0,4.0,180.0,38.0,American,0.0
2000.0,245.0,12.0,146.0,23.0,660.0,154.0,American,0.0
1020.0,45.0,8.0,44.0,7.0,500.0,154.0,American,0.0
350.0,60.0,1.0,21.0,3.0,170.0,38.0,American,0.0
380.0,120.0,1.0,16.0,7.0,210.0,53.0,American,0.0
170.0,40.0,1.0,12.0,2.0,60.0,16.0,American,1.0
130.0,30.0,1.0,9.0,1.0,70.0,12.0,American,1.0
170.0,20.0,1.0,10.0,2.0,115.0,20.0,American,0.0
200.0,20.0,1.0,7.0,3.0,70.0,33.0,American,0.0
120.0,20.0,1.0,7.0,1.0,80.0,13.0,American,0.0
430.0,105.0,3.0,26.0,6.0,180.0,47.0,American,1.0
490.0,,7.0,51.0,7.0,0.0,10.0,American,0.0
160.0,,1.0,5.0,3.0,230.0,25.0,American,0.0
80.0,,0.0,2.5,0.0,50.0,14.0,American,0.0
110.0,15.0,1.0,7.0,1.0,30.0,9.0,American,0.0
320.0,65.0,1.0,12.0,4.0,230.0,50.0,American,0.0
280.0,45.0,2.0,16.0,5.0,240.0,28.0,American,0.0
340.0,95.0,3.0,18.0,5.0,150.0,39.0,American,0.0
300.0,10.0,5.0,12.0,1.0,35.0,48.0,American,0.0
390.0,,6.0,32.0,6.0,330.0,24.0,American,0.0
140.0,15.0,1.0,9.0,1.0,80.0,14.0,American,0.0
1650.0,290.0,13.0,125.0,23.0,1120.0,118.0,American,0.0
640.0,140.0,1.0,44.0,50.0,750.0,12.0,American,0.0
170.0,55.0,1.0,6.0,20.0,320.0,8.0,American,0.0
530.0,125.0,4.0,28.0,43.0,480.0,26.0,American,0.0
500.0,110.0,2.0,25.0,42.0,730.0,27.0,American,0.0
310.0,75.0,2.0,18.0,26.0,360.0,14.0,American,0.0
70.0,10.0,1.0,4.5,1.0,30.0,9.0,American,0.0
330.0,,7.0,0.5,2.0,5.0,83.0,American,0.0
370.0,135.0,1.0,16.0,45.0,960.0,10.0,American,0.0
400.0,45.0,12.0,15.0,20.0,1770.0,60.0,American,0.0
370.0,10.0,2.0,3.0,8.0,180.0,77.0,American,0.0
500.0,75.0,11.0,5.0,31.0,570.0,85.0,American,0.0
640.0,35.0,5.0,12.0,26.0,830.0,107.0,American,0.0
570.0,60.0,2.0,29.0,32.0,370.0,45.0,American,0.0
210.0,,3.0,8.0,13.0,110.0,26.0,American,1.0
250.0,40.0,1.0,10.0,15.0,540.0,25.0,American,0.0
210.0,110.0,6.0,4.0,9.0,240.0,36.0,American,0.0
320.0,30.0,2.0,18.0,4.0,220.0,35.0,American,1.0
380.0,55.0,1.0,23.0,18.0,290.0,23.0,American,0.0
90.0,,4.0,3.0,2.0,600.0,13.0,American,0.0
1190.0,,8.0,111.0,23.0,1270.0,37.0,American,0.0
260.0,55.0,4.0,6.0,33.0,890.0,21.0,American,0.0
300.0,75.0,0.0,22.0,23.0,150.0,2.0,American,0.0
540.0,130.0,1.0,43.0,33.0,280.0,2.0,American,2.0
540.0,130.0,1.0,43.0,33.0,280.0,2.0,American,0.0
110.0,0.0,3.0,7.0,2.0,650.0,12.0,American,2.0
110.0,0.0,3.0,7.0,2.0,650.0,12.0,American,0.0
300.0,60.0,0.0,15.0,36.0,680.0,0.0,American,0.0
110.0,20.0,0.0,7.0,10.0,270.0,0.0,American,0.0
510.0,55.0,1.0,33.0,17.0,650.0,34.0,American,0.0
400.0,85.0,1.0,27.0,33.0,790.0,4.0,American,0.0
340.0,55.0,2.0,15.0,19.0,470.0,31.0,American,0.0
330.0,85.0,1.0,7.0,8.0,110.0,56.0,American,0.0
260.0,75.0,1.0,10.0,26.0,260.0,12.0,American,0.0
230.0,80.0,2.0,10.0,25.0,340.0,11.0,American,0.0
840.0,185.0,3.0,49.0,46.0,360.0,48.0,American,0.0
350.0,65.0,1.0,24.0,22.0,190.0,10.0,American,0.0
450.0,75.0,1.0,21.0,30.0,230.0,39.0,American,0.0
370.0,90.0,1.0,27.0,27.0,310.0,2.0,American,0.0
360.0,,12.0,7.0,11.0,5.0,63.0,American,0.0
230.0,55.0,5.0,5.0,37.0,540.0,12.0,American,0.0
45.0,10.0,0.0,3.0,5.0,320.0,0.0,American,0.0
110.0,20.0,1.0,4.5,10.0,260.0,7.0,American,0.0
230.0,85.0,1.0,10.0,27.0,540.0,8.0,American,0.0
120.0,25.0,1.0,11.0,0.0,160.0,5.0,American,0.0
840.0,190.0,1.0,63.0,59.0,760.0,3.0,American,0.0
200.0,20.0,1.0,14.0,8.0,690.0,11.0,American,0.0
35.0,5.0,0.0,0.0,1.0,370.0,7.0,American,0.0
310.0,65.0,2.0,12.0,5.0,160.0,49.0,American,0.0
300.0,85.0,1.0,15.0,3.0,160.0,38.0,American,0.0
190.0,55.0,3.0,11.0,3.0,65.0,23.0,American,0.0
190.0,0.0,0.0,2.5,1.0,80.0,16.0,American,0.0
2180.0,20.0,11.0,65.0,25.0,1870.0,259.0,American,0.0
320.0,135.0,2.0,24.0,6.0,105.0,24.0,American,0.0
280.0,25.0,4.0,13.0,14.0,250.0,32.0,American,0.0
750.0,185.0,0.0,54.0,6.0,110.0,65.0,American,0.0
100.0,20.0,0.0,5.0,1.0,90.0,13.0,American,0.0
60.0,,0.0,2.0,0.0,5.0,11.0,American,0.0
390.0,45.0,2.0,14.0,8.0,140.0,58.0,American,0.0
870.0,160.0,1.0,48.0,5.0,530.0,111.0,American,0.0
720.0,,3.0,13.0,2.0,30.0,160.0,American,0.0
20.0,0.0,0.0,1.0,1.0,10.0,1.0,American,0.0
35.0,,2.0,0.0,1.0,400.0,7.0,American,0.0
60.0,5.0,3.0,2.0,3.0,190.0,9.0,American,0.0
40.0,0.0,1.0,0.0,1.0,90.0,9.0,American,0.0
280.0,35.0,3.0,5.0,17.0,220.0,41.0,American,0.0
140.0,5.0,4.0,3.5,9.0,540.0,19.0,American,0.0
410.0,110.0,3.0,13.0,26.0,650.0,48.0,American,1.0
320.0,15.0,4.0,26.0,6.0,160.0,19.0,American,0.0
410.0,95.0,1.0,24.0,35.0,250.0,8.0,American,0.0
900.0,130.0,3.0,66.0,40.0,1080.0,37.0,American,0.0
240.0,95.0,0.0,12.0,31.0,170.0,2.0,American,0.0
170.0,,2.0,4.0,5.0,410.0,28.0,American,0.0
390.0,80.0,7.0,28.0,8.0,1240.0,29.0,American,0.0
390.0,80.0,7.0,28.0,8.0,1240.0,29.0,American,1.0
220.0,25.0,2.0,9.0,5.0,1220.0,30.0,American,0.0
220.0,25.0,2.0,9.0,5.0,1220.0,30.0,American,1.0
290.0,395.0,2.0,5.0,52.0,1790.0,7.0,American,1.0
190.0,145.0,0.0,10.0,19.0,4610.0,7.0,American,0.0
550.0,100.0,2.0,43.0,29.0,710.0,10.0,American,0.0
260.0,,1.0,18.0,1.0,590.0,17.0,American,0.0
240.0,5.0,1.0,23.0,2.0,250.0,8.0,American,0.0
270.0,60.0,1.0,9.0,5.0,210.0,45.0,American,0.0
240.0,50.0,2.0,15.0,4.0,160.0,26.0,American,0.0
410.0,,9.0,0.0,0.0,5.0,101.0,American,0.0
140.0,,1.0,0.0,1.0,0.0,38.0,American,0.0
200.0,15.0,3.0,7.0,5.0,380.0,32.0,American,0.0
290.0,20.0,6.0,8.0,15.0,730.0,43.0,American,0.0
150.0,10.0,2.0,7.0,6.0,380.0,14.0,American,0.0
550.0,165.0,3.0,24.0,32.0,580.0,53.0,American,0.0
160.0,5.0,4.0,7.0,8.0,350.0,19.0,American,0.0
270.0,0.0,7.0,16.0,8.0,125.0,26.0,American,0.0
530.0,10.0,4.0,35.0,7.0,620.0,50.0,American,0.0
210.0,195.0,1.0,15.0,15.0,570.0,3.0,American,0.0
730.0,,27.0,27.0,29.0,310.0,97.0,American,0.0
480.0,40.0,21.0,11.0,27.0,190.0,71.0,American,0.0
70.0,5.0,3.0,3.0,3.0,150.0,8.0,American,0.0
610.0,100.0,2.0,30.0,36.0,920.0,49.0,American,0.0
270.0,80.0,2.0,11.0,34.0,1330.0,7.0,American,0.0
580.0,100.0,2.0,27.0,59.0,1100.0,22.0,American,0.0
480.0,85.0,2.0,27.0,28.0,1370.0,30.0,American,0.0
380.0,185.0,2.0,23.0,27.0,410.0,15.0,American,0.0
310.0,25.0,7.0,10.0,13.0,820.0,44.0,American,0.0
180.0,,3.0,5.0,6.0,350.0,26.0,American,0.0
270.0,25.0,5.0,11.0,11.0,320.0,35.0,American,0.0
120.0,,1.0,8.0,2.0,140.0,11.0,American,0.0
120.0,,2.0,9.0,1.0,170.0,8.0,American,0.0
380.0,,2.0,0.0,2.0,210.0,94.0,American,0.0
110.0,,5.0,1.0,2.0,2410.0,17.0,American,0.0
340.0,175.0,8.0,22.0,25.0,320.0,16.0,American,0.0
100.0,,3.0,6.0,2.0,130.0,10.0,American,0.0
550.0,,1.0,0.0,7.0,2030.0,140.0,American,0.0
260.0,,5.0,19.0,4.0,120.0,23.0,American,0.0
150.0,85.0,1.0,5.0,17.0,520.0,8.0,American,0.0
250.0,5.0,5.0,8.0,5.0,420.0,42.0,American,0.0
370.0,60.0,1.0,23.0,5.0,300.0,36.0,American,138.0
370.0,60.0,1.0,23.0,5.0,300.0,36.0,American,0.0
690.0,120.0,2.0,47.0,8.0,300.0,60.0,American,7.0
690.0,120.0,2.0,47.0,8.0,300.0,60.0,American,0.0
690.0,120.0,2.0,47.0,8.0,300.0,60.0,French,0.0
290.0,30.0,1.0,16.0,4.0,220.0,33.0,American,7.0
290.0,30.0,1.0,16.0,4.0,220.0,33.0,American,0.0
290.0,30.0,1.0,16.0,4.0,220.0,33.0,French,0.0
140.0,25.0,0.0,9.0,2.0,120.0,12.0,American,7.0
140.0,25.0,0.0,9.0,2.0,120.0,12.0,American,0.0
140.0,25.0,0.0,9.0,2.0,120.0,12.0,French,0.0
600.0,90.0,3.0,35.0,6.0,220.0,70.0,American,1.0
120.0,20.0,0.0,8.0,1.0,100.0,10.0,American,0.0
1310.0,90.0,6.0,62.0,19.0,840.0,167.0,American,0.0
250.0,85.0,1.0,7.0,5.0,95.0,42.0,American,0.0
520.0,80.0,7.0,26.0,36.0,1980.0,38.0,American,0.0
130.0,25.0,0.0,10.0,5.0,160.0,6.0,American,0.0
220.0,5.0,6.0,15.0,5.0,220.0,19.0,American,0.0
720.0,125.0,4.0,34.0,20.0,1950.0,81.0,American,0.0
200.0,40.0,0.0,17.0,6.0,310.0,6.0,American,0.0
620.0,145.0,1.0,50.0,31.0,930.0,12.0,American,16.0
620.0,145.0,1.0,50.0,31.0,930.0,12.0,American,3.0
620.0,145.0,1.0,50.0,31.0,930.0,12.0,American,0.0
130.0,20.0,1.0,8.0,3.0,85.0,11.0,American,0.0
410.0,60.0,3.0,28.0,16.0,720.0,24.0,American,0.0
60.0,10.0,0.0,4.5,2.0,110.0,2.0,American,0.0
330.0,105.0,0.0,22.0,31.0,550.0,1.0,American,0.0
400.0,40.0,3.0,26.0,13.0,840.0,30.0,American,0.0
90.0,10.0,0.0,6.0,2.0,45.0,7.0,American,0.0
110.0,215.0,0.0,8.0,7.0,210.0,2.0,American,0.0
600.0,315.0,2.0,43.0,22.0,950.0,33.0,American,0.0
310.0,60.0,1.0,21.0,6.0,500.0,25.0,American,0.0
90.0,145.0,1.0,6.0,6.0,170.0,3.0,American,0.0
240.0,,5.0,19.0,4.0,280.0,17.0,American,0.0
80.0,,1.0,7.0,2.0,200.0,5.0,American,0.0
40.0,5.0,0.0,2.0,0.0,0.0,6.0,American,0.0
320.0,45.0,2.0,10.0,4.0,210.0,56.0,American,0.0
620.0,25.0,3.0,10.0,11.0,290.0,120.0,American,0.0
620.0,25.0,3.0,10.0,11.0,290.0,120.0,Chinese,16.0
250.0,55.0,1.0,6.0,9.0,380.0,40.0,American,0.0
250.0,55.0,1.0,6.0,9.0,380.0,40.0,Chinese,16.0
400.0,15.0,7.0,14.0,11.0,1090.0,60.0,American,0.0
400.0,15.0,7.0,14.0,11.0,1090.0,60.0,Chinese,16.0
100.0,,0.0,0.0,0.0,55.0,19.0,American,0.0
360.0,100.0,2.0,20.0,31.0,490.0,12.0,American,0.0
110.0,,,0.0,27.0,30.0,0.0,American,0.0
30.0,5.0,0.0,2.0,0.0,10.0,3.0,American,0.0
130.0,,2.0,1.5,2.0,25.0,29.0,American,0.0
210.0,,,2.0,53.0,0.0,2.0,American,0.0
140.0,,,1.0,36.0,0.0,1.0,American,0.0
140.0,,2.0,1.0,2.0,10.0,33.0,American,0.0
160.0,,6.0,11.0,3.0,200.0,17.0,American,0.0
160.0,,1.0,0.0,1.0,20.0,39.0,American,0.0
70.0,,,0.0,25.0,0.0,1.0,American,10.0
70.0,,,0.0,25.0,0.0,1.0,American,0.0
210.0,,,0.0,57.0,20.0,,American,10.0
210.0,,,0.0,57.0,20.0,,American,0.0
410.0,10.0,10.0,12.0,14.0,390.0,26.0,American,0.0
170.0,10.0,7.0,6.0,6.0,350.0,24.0,American,0.0
